scenario,scenario_description,seed,policy,policy_name,threshold_percentile,n_patients,n_service_needs,assigned_count,unassigned_rate,tps_proxy,simulated_outcome_utility,expected_outcome_utility,scenario_oracle_utility,high_risk_full_pool_share,zip_fallback_rate,zip_continuity_rate,workload_spread,workload_gini,new_assignment_workload_gini,max_overload,mean_utilization,travel_proxy,top_tier_access_rate,fairness_gap_age_group,fairness_gap_zip,fairness_gap_area_type,fairness_gap_housing_type,fairness_gap_house_price_group,fairness_gap_clinical_need_decile,assignment_signature,threshold_rerun_id,rerun_design_fingerprint,common_random_numbers,capacity_constraints_enforced,availability_constraints_enforced,discipline_constraints_enforced,ot_deterministic_rotation_preserved,cms_model,performance_year,payment_year,measure_set_version,cms_version_locked,threshold_source,risk_reference_id,risk_reference_config_hash,risk_reference_sample_size,threshold_raw_equivalent,risk_percentile_semantics,public_data_only,synthetic_data,production_validated,metric_performance_DFS,metric_performance_Dyspnea,metric_performance_Oral_Meds,metric_performance_DTC,metric_performance_PPH,metric_performance_Care_of_Patients,metric_performance_Communications,metric_performance_Care_Issues,metric_performance_Agency_Rating,metric_performance_Recommend,config_hash,design_label,capacity_ratio,zip_sparsity,roster_RN,roster_PT,roster_OT,best_included_policy_utility,regret_vs_best_included_policy,regret_vs_scenario_oracle,oracle_regret_available,regret_reference,roster_scale
F,positive ZIP-continuity benefit,0,P5,threshold_soft_zip_bonus,0.25,200,600,600,0.0,64.86092674863832,0.6491770821637306,0.6498734276840734,0.7029544111314228,0.675,0.0,0.7866666666666666,0.7857476480734187,0.33416389811738667,0.33231481481481495,0.0,0.848024095099324,17.8125,0.20333333333333334,0.028603426837379042,0.04831068996411081,0.019028181944741762,0.0063553406076477525,0.02082495446933852,0.11994760076916788,8b5524b5c7f2ab2d7b8cdf1bdde63daab8b6a1d59b62dfa8ca6a1cc7c72da3e7,8db5808125b7bcef,3251bd431cb53df6d04b876acea84827d04c31a65dd7adc25912ba3eeb85e81b,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.33454808638309824,persisted_reference_ecdf,True,True,False,0.644739613611983,0.6415251848561112,0.6452216514208248,0.6435926546164606,0.34912478449325646,0.651219791687049,0.6515663222775209,0.6553029491975302,0.6532478335090666,0.6544796049540151,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6779015065002221,0.02802807881614866,0.05308098344734935,True,unconstrained_latent_information_upper_bound,0.75
F,positive ZIP-continuity benefit,0,P6,capacity_constrained_greedy_optimization,0.25,200,600,600,0.0,67.66373463025319,0.6772051609798792,0.6779015065002221,0.7029544111314228,0.675,0.0,0.9766666666666667,0.815646757288433,0.3782761166482098,0.3763888888888889,0.0,0.8344073498964804,11.5875,0.32666666666666666,0.03969842545811553,0.05161365685851127,0.027860462067659686,0.004536407943551812,0.024424523832365486,0.1450254110863869,0a4c90889bba13a127582a865f5af3a5febf970872d2155a57a95c08b1c5dc2e,39327af1e0fcd02b,3251bd431cb53df6d04b876acea84827d04c31a65dd7adc25912ba3eeb85e81b,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.33454808638309824,persisted_reference_ecdf,True,True,False,0.6727676924281316,0.6695532636722599,0.6732497302369734,0.6716207334326094,0.32109670567710774,0.6792478705031978,0.6795944010936695,0.6833310280136788,0.6812759123252154,0.6825076837701638,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6779015065002221,0.0,0.02505290463120069,True,unconstrained_latent_information_upper_bound,0.75
F,positive ZIP-continuity benefit,0,P4,threshold_hard_zip_sponsor_policy,0.75,200,600,600,0.0,66.57464822344261,0.6663142969117735,0.6670106424321164,0.7029544111314228,0.16,0.003968253968253968,0.9633333333333334,0.7669383226768556,0.3265965300849023,0.32472222222222236,0.0,0.8520047762539182,17.9125,0.25833333333333336,0.051871337580517984,0.04419179985267774,0.02629344875733175,0.000886297534917091,0.02328701611747619,0.1665066181184185,8948c80083bf00434bb05eb0eff1e00e10f1f58be209eecda0262527a07622d8,0ddfdd930a02f936,3251bd431cb53df6d04b876acea84827d04c31a65dd7adc25912ba3eeb85e81b,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.5696213523887566,persisted_reference_ecdf,True,True,False,0.6618768283600259,0.6586623996041541,0.6623588661688676,0.6607298693645036,0.33198756974521354,0.6683570064350919,0.6687035370255637,0.6724401639455732,0.6703850482571095,0.6716168197020581,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6779015065002221,0.010890864068105688,0.03594376869930638,True,unconstrained_latent_information_upper_bound,0.75
F,positive ZIP-continuity benefit,0,P5,threshold_soft_zip_bonus,0.75,200,600,600,0.0,64.92427647553104,0.6498105794326577,0.6505069249530008,0.7029544111314228,0.16,0.0,0.7966666666666666,0.7910395977532535,0.32613510520487266,0.32425925925925925,0.0,0.8514884280020626,17.7875,0.195,0.025616305509791104,0.05659676510410738,0.022380084802156475,0.005350919854318015,0.02666741574979048,0.11952864779300676,4646d0418bc43e70ca0976e7e4e9607110e5dd7486883bec3c8b372979ec4a98,c0b799ce419da3b6,3251bd431cb53df6d04b876acea84827d04c31a65dd7adc25912ba3eeb85e81b,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.5696213523887566,persisted_reference_ecdf,True,True,False,0.6453731108809103,0.6421586821250386,0.6458551486897521,0.644226151885388,0.3484912872243291,0.6518532889559763,0.6521998195464482,0.6559364464664575,0.653881330777994,0.6551131022229424,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6779015065002221,0.027394581547221297,0.05244748617842199,True,unconstrained_latent_information_upper_bound,0.75
F,positive ZIP-continuity benefit,0,P6,capacity_constrained_greedy_optimization,0.75,200,600,600,0.0,67.66373463025319,0.6772051609798792,0.6779015065002221,0.7029544111314228,0.16,0.0,0.9766666666666667,0.815646757288433,0.3782761166482098,0.3763888888888889,0.0,0.8344073498964804,11.5875,0.32666666666666666,0.03969842545811553,0.05161365685851127,0.027860462067659686,0.004536407943551812,0.024424523832365486,0.1450254110863869,4787dfe8bfc82fef4963cb3f24544485f9516e68841abc7c59175cbbde6c0b28,fd0f43e51d08cad3,3251bd431cb53df6d04b876acea84827d04c31a65dd7adc25912ba3eeb85e81b,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.5696213523887566,persisted_reference_ecdf,True,True,False,0.6727676924281316,0.6695532636722599,0.6732497302369734,0.6716207334326094,0.32109670567710774,0.6792478705031978,0.6795944010936695,0.6833310280136788,0.6812759123252154,0.6825076837701638,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6779015065002221,0.0,0.02505290463120069,True,unconstrained_latent_information_upper_bound,0.75
G,sparse ZIP coverage,0,P4,threshold_hard_zip_sponsor_policy,0.25,200,600,600,0.0,59.598213411805744,0.5965499487954047,0.5972462943157476,0.6324408529703586,0.675,0.09743589743589744,0.53,0.7528198150800153,0.32465854558877827,0.32287037037037036,0.0,0.8517584980105172,16.775,0.25166666666666665,0.0551796017097278,0.06068905446643824,0.035425434749402296,0.0021287219436239013,0.021977235804600093,0.17103017246465624,58a1cb5eaef8aa16d14da63d9500f689434be5bed90556b303ff09a2f416faf4,85925a224a1eeb6c,afe2db5e3543d1ced1904e5784763c09f0fcdada4d8edb987b639659518f40e2,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.33454808638309824,persisted_reference_ecdf,True,True,False,0.5921124802436573,0.5888980514877854,0.592594518052499,0.590965521248135,0.4017519178615822,0.5985926583187233,0.5989391889091951,0.6026758158292045,0.600620700140741,0.6018524715856893,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6149905426579584,0.017744248342210778,0.03519455865461096,True,unconstrained_latent_information_upper_bound,0.75
G,sparse ZIP coverage,0,P5,threshold_soft_zip_bonus,0.25,200,600,600,0.0,58.69049746829097,0.587472789360257,0.5881691348805999,0.6324408529703586,0.675,0.0,0.30666666666666664,0.7945479832714798,0.3375784422296051,0.3357407407407409,0.0,0.8496755434899028,17.75,0.19666666666666666,0.037299536762929186,0.04691894929687179,0.02329352558320763,0.0021739824877101688,0.017876531395590534,0.12432855556749367,5147d6b451bfbdc9fbbaa83ed2c7e1a10f76f698db0e9ac217f6ebba7472e477,8a5d83e80d2ab5eb,afe2db5e3543d1ced1904e5784763c09f0fcdada4d8edb987b639659518f40e2,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.33454808638309824,persisted_reference_ecdf,True,True,False,0.5830353208085095,0.5798208920526376,0.5835173586173513,0.5818883618129872,0.41082907729672996,0.5895154988835756,0.5898620294740474,0.5935986563940567,0.5915435407055931,0.5927753121505416,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6149905426579584,0.02682140777735853,0.044271718089758716,True,unconstrained_latent_information_upper_bound,0.75
G,sparse ZIP coverage,0,P6,capacity_constrained_greedy_optimization,0.25,200,600,600,0.0,61.37263824602681,0.6142941971376155,0.6149905426579584,0.6324408529703586,0.675,0.0,0.8516666666666667,0.8125963327996684,0.37449243263196763,0.3725925925925926,0.0,0.8344881885213693,11.9375,0.3233333333333333,0.043872806536746634,0.0519002593675999,0.01638208331784452,0.001974046108970118,0.01823789043334556,0.15083141793588362,a2ffa263d9aae02ff67b20bee0df7764795db3a2ab51b4afe2e5d6c08b7bc236,4a7407db224508ce,afe2db5e3543d1ced1904e5784763c09f0fcdada4d8edb987b639659518f40e2,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.33454808638309824,persisted_reference_ecdf,True,True,False,0.6098567285858678,0.6066422998299962,0.6103387663947097,0.6087097695903456,0.3840076695193715,0.616336906660934,0.6166834372514058,0.6204200641714153,0.6183649484829516,0.6195967199279001,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6149905426579584,0.0,0.017450310312400186,True,unconstrained_latent_information_upper_bound,0.75
G,sparse ZIP coverage,0,P4,threshold_hard_zip_sponsor_policy,0.75,200,600,600,0.0,60.51632779181375,0.6057310925954849,0.6064274381158278,0.6324408529703586,0.16,0.12698412698412698,0.7866666666666666,0.7659014325353982,0.32475083056478415,0.32305555555555565,0.0,0.847991052930732,14.2125,0.27,0.0532115143585189,0.06090266805441502,0.028182203594166677,0.0007479997727501964,0.021797072292898956,0.17133471135804945,189709baa27440f585a817f9af10df56d91f1570de21ed7ff55421c446153fb7,c3f2b59e9e808280,afe2db5e3543d1ced1904e5784763c09f0fcdada4d8edb987b639659518f40e2,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.5696213523887566,persisted_reference_ecdf,True,True,False,0.6012936240437373,0.5980791952878656,0.601775661852579,0.600146665048215,0.3925707740615021,0.6077738021188035,0.6081203327092752,0.6118569596292845,0.6098018439408212,0.6110336153857694,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6155553264786875,0.009127888362859715,0.026013414854530792,True,unconstrained_latent_information_upper_bound,0.75
G,sparse ZIP coverage,0,P5,threshold_soft_zip_bonus,0.75,200,600,600,0.0,58.62146287467911,0.5867824434241384,0.5874787889444814,0.6324408529703586,0.16,0.0,0.2916666666666667,0.790285774508607,0.334717607973422,0.33287037037037037,0.0,0.8482777384555888,17.7,0.19833333333333333,0.036959540148430836,0.04892108514190219,0.02550906599032532,0.0011807770168916765,0.018157119434835778,0.12346330267390926,dcafc20664d06c2ad7cf637df8e8fbe9ea50eba3baadb4b0bd79ff5e55b70e30,6d749fa312125712,afe2db5e3543d1ced1904e5784763c09f0fcdada4d8edb987b639659518f40e2,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.5696213523887566,persisted_reference_ecdf,True,True,False,0.5823449748723908,0.579130546116519,0.5828270126812326,0.5811980158768686,0.41151942323284857,0.588825152947457,0.5891716835379287,0.592908310457938,0.5908531947694746,0.592084966214423,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6155553264786875,0.028076537534206136,0.04496206402587721,True,unconstrained_latent_information_upper_bound,0.75
G,sparse ZIP coverage,0,P6,capacity_constrained_greedy_optimization,0.75,200,600,600,0.0,61.42911662809972,0.6148589809583446,0.6155553264786875,0.6324408529703586,0.16,0.0,0.8816666666666667,0.8083063988646483,0.3680324843115541,0.3661111111111113,0.0,0.8387833329480927,11.975,0.31666666666666665,0.04645638685656572,0.05316895962665691,0.014284579393859076,0.0012605896492957624,0.020674869542749996,0.15409749946810758,5caa6e9ae2e9cda664d2d7ead14b8d3df42b59e217e8586319a5f5b264adfcd1,c43f1adaba138504,afe2db5e3543d1ced1904e5784763c09f0fcdada4d8edb987b639659518f40e2,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.5696213523887566,persisted_reference_ecdf,True,True,False,0.6104215124065969,0.6072070836507252,0.6109035502154387,0.6092745534110747,0.3834428856986424,0.6169016904816631,0.617248221072135,0.6209848479921443,0.6189297323036808,0.6201615037486291,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.6155553264786875,0.0,0.016885526491671077,True,unconstrained_latent_information_upper_bound,0.75
H,clinician capacity shortage,0,P4,threshold_hard_zip_sponsor_policy,0.25,200,600,489,0.18500000000000005,50.05937434284042,0.5011502116017275,0.5009664931398646,0.6429544111314229,0.675,0.005128205128205128,0.8875255623721882,0.7274273254123972,0.2937400590774826,0.2937400590774826,0.0,1.0,17.438650306748468,0.2740286298568507,0.07599499213362182,0.12440495437616117,0.07047162377987054,0.03087566236453121,0.06144214354118693,0.23598039901548534,14fee65d9bdf8e807eecacfd62daeba0eb672c99443e5e7452002536dfd4c816,90aef5769fec85e4,7cdafe5b30e8f8c713c6dd40a3c783db2de95aa4fbe5874ad13b0662de2a725b,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.33454808638309824,persisted_reference_ecdf,True,True,False,0.4973605982823069,0.49421028133263245,0.4976424757408339,0.49500823970210744,0.49753194377721693,0.5029862388181287,0.5033951283611735,0.5071680198284264,0.504880494278323,0.5063825834505591,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.5009664931398646,0.0,0.1419879179915583,True,unconstrained_latent_information_upper_bound,0.75
H,clinician capacity shortage,0,P5,threshold_soft_zip_bonus,0.25,200,600,489,0.18500000000000005,49.77437434284043,0.4983002116017275,0.49811649313986456,0.6429544111314229,0.675,0.0,0.7750511247443763,0.7274273254123972,0.2937400590774826,0.2937400590774826,0.0,1.0,17.6840490797546,0.2740286298568507,0.07449363380150431,0.12795194824059336,0.07004089578281553,0.02952655089832812,0.06769808510130954,0.22000408826947188,9d0fcbcb6d5afec2a6eaf3e0cea8a52137c6431b42315c21a39e5927ea8e232d,be12f3ee1c3eccfd,7cdafe5b30e8f8c713c6dd40a3c783db2de95aa4fbe5874ad13b0662de2a725b,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.33454808638309824,persisted_reference_ecdf,True,True,False,0.4945105982823069,0.4913602813326325,0.4947924757408339,0.4921582397021075,0.500381943777217,0.5001362388181287,0.5005451283611736,0.5043180198284264,0.502030494278323,0.5035325834505592,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.5009664931398646,0.0028500000000000747,0.14483791799155837,True,unconstrained_latent_information_upper_bound,0.75
H,clinician capacity shortage,0,P6,capacity_constrained_greedy_optimization,0.25,200,600,489,0.18500000000000005,48.97001961688279,0.49027535836337743,0.4902409566406787,0.6429544111314229,0.675,0.0,0.9754601226993865,0.7274273254123972,0.2937400590774826,0.2937400590774826,0.0,1.0,12.54601226993865,0.2740286298568507,0.11020254957809211,0.23145133618538244,0.11621946877992562,0.06391561702081644,0.09875491055941787,0.6000962875052333,aba147bdafd43f0a52d7805a7e8a01be52c6cd9ac6a034d09fe42f95da4ca7fc,5c65abf265e0812f,7cdafe5b30e8f8c713c6dd40a3c783db2de95aa4fbe5874ad13b0662de2a725b,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.33454808638309824,persisted_reference_ecdf,True,True,False,0.4862871795655994,0.48298763039553666,0.4861981001358246,0.48504649640083786,0.5084128094224123,0.49215777253043597,0.4926120427790737,0.4961877708591411,0.49421858339614433,0.4954708169935938,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.5009664931398646,0.01072553649918595,0.15271345449074425,True,unconstrained_latent_information_upper_bound,0.75
H,clinician capacity shortage,0,P4,threshold_hard_zip_sponsor_policy,0.75,200,600,489,0.18500000000000005,50.19187434284043,0.5024752116017275,0.5022914931398645,0.6429544111314229,0.16,0.017857142857142856,0.9468302658486708,0.7274273254123972,0.2937400590774826,0.2937400590774826,0.0,1.0,17.745398773006134,0.2740286298568507,0.07509723133833496,0.12428962060084303,0.06736975791012817,0.03208740203783833,0.06339549352704532,0.23575515621379106,290d3dfc27a8f652c3c63b328b5b74f020b318c2643287c2f38e1602470504f8,1dea8a370a170c64,7cdafe5b30e8f8c713c6dd40a3c783db2de95aa4fbe5874ad13b0662de2a725b,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.5696213523887566,persisted_reference_ecdf,True,True,False,0.4986855982823069,0.49553528133263247,0.4989674757408339,0.49633323970210746,0.4962069437772169,0.5043112388181287,0.5047201283611735,0.5084930198284263,0.5062054942783231,0.5077075834505591,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.5022914931398645,0.0,0.1406629179915584,True,unconstrained_latent_information_upper_bound,0.75
H,clinician capacity shortage,0,P5,threshold_soft_zip_bonus,0.75,200,600,489,0.18500000000000005,49.88812434284043,0.4994377116017274,0.49925399313986457,0.6429544111314229,0.16,0.0,0.8159509202453987,0.7274273254123972,0.2937400590774826,0.2937400590774826,0.0,1.0,17.346625766871167,0.2740286298568507,0.07238666020404383,0.12963083622798566,0.06831431264548588,0.029990501652313595,0.06904831029768177,0.22113288451573165,4f35b174c400bd88735f01f4048dcf27b8ce3333f4caf5e71a6c9172f583d9ea,da3a0f7efc4d1d42,7cdafe5b30e8f8c713c6dd40a3c783db2de95aa4fbe5874ad13b0662de2a725b,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.5696213523887566,persisted_reference_ecdf,True,True,False,0.49564809828230694,0.4924977813326325,0.49592997574083386,0.4932957397021074,0.4992444437772169,0.5012737388181288,0.5016826283611736,0.5054555198284263,0.503167994278323,0.5046700834505592,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.5022914931398645,0.0030374999999999708,0.14370041799155836,True,unconstrained_latent_information_upper_bound,0.75
H,clinician capacity shortage,0,P6,capacity_constrained_greedy_optimization,0.75,200,600,489,0.18500000000000005,48.97001961688279,0.49027535836337743,0.4902409566406787,0.6429544111314229,0.16,0.0,0.9754601226993865,0.7274273254123972,0.2937400590774826,0.2937400590774826,0.0,1.0,12.54601226993865,0.2740286298568507,0.11020254957809211,0.23145133618538244,0.11621946877992562,0.06391561702081644,0.09875491055941787,0.6000962875052333,c17df2d5c62a8f550134d737de4889a0994493bac3fab5483adbbeccdb0ebe7a,43852b171323109c,7cdafe5b30e8f8c713c6dd40a3c783db2de95aa4fbe5874ad13b0662de2a725b,True,True,True,True,False,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.5696213523887566,persisted_reference_ecdf,True,True,False,0.4862871795655994,0.48298763039553666,0.4861981001358246,0.48504649640083786,0.5084128094224123,0.49215777253043597,0.4926120427790737,0.4961877708591411,0.49421858339614433,0.4954708169935938,d9da0ba752ddd5f1bca0817c72cf8d626a05be85133f0c212eb49180ba249cf8,design_003_roster_0.75_capacity_1.2_zip_0.2,1.2,0.2,18,14,4,0.5022914931398645,0.01205053649918586,0.15271345449074425,True,unconstrained_latent_information_upper_bound,0.75
F,positive ZIP-continuity benefit,0,P4,threshold_hard_zip_sponsor_policy,0.25,200,600,600,0.0,62.67009458085509,0.6272687604858983,0.6279651060062412,0.686972518237354,0.675,0.09743589743589744,0.5216666666666666,0.7472572483531948,0.3166297526762645,0.3148148148148149,0.0,0.8521200728286137,16.525,0.25,0.06563870301723118,0.09340079357083053,0.05256715135054513,0.001319379324973835,0.027358974910305922,0.199837695565947,6e6695c7073ffd2dd284b5114f3e7f2a2f6c6fe9716c395518bdab0feb48c6b9,86f42059e73ab68a,46cfcd7a1cc74d419050e8694f69da26d4a7c4f1b7d558f47beff741cfeada51,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.33454808638309824,persisted_reference_ecdf,True,True,False,0.6228312919341509,0.6196168631782789,0.6233133297429926,0.6216843329386285,0.3710331061710886,0.6293114700092168,0.6296580005996886,0.6333946275196981,0.6313395118312345,0.632571283276183,5335ca09ca7b33af14d23d52f8bc5ca1fdefe6ffeb12bd918e783b5595dac8df,design_004_roster_0.75_capacity_1.2_zip_0.8,1.2,0.8,18,14,4,0.668704741047189,0.0407396350409478,0.05900741223111272,True,unconstrained_latent_information_upper_bound,0.75
