scenario,scenario_description,seed,policy,policy_name,threshold_percentile,n_patients,n_service_needs,assigned_count,unassigned_rate,tps_proxy,simulated_outcome_utility,expected_outcome_utility,scenario_oracle_utility,high_risk_full_pool_share,zip_fallback_rate,zip_continuity_rate,workload_spread,workload_gini,new_assignment_workload_gini,max_overload,mean_utilization,travel_proxy,top_tier_access_rate,fairness_gap_age_group,fairness_gap_zip,fairness_gap_area_type,fairness_gap_housing_type,fairness_gap_house_price_group,fairness_gap_clinical_need_decile,assignment_signature,threshold_rerun_id,rerun_design_fingerprint,common_random_numbers,capacity_constraints_enforced,availability_constraints_enforced,discipline_constraints_enforced,ot_deterministic_rotation_preserved,cms_model,performance_year,payment_year,measure_set_version,cms_version_locked,threshold_source,risk_reference_id,risk_reference_config_hash,risk_reference_sample_size,threshold_raw_equivalent,risk_percentile_semantics,public_data_only,synthetic_data,production_validated,metric_performance_DFS,metric_performance_Dyspnea,metric_performance_Oral_Meds,metric_performance_DTC,metric_performance_PPH,metric_performance_Care_of_Patients,metric_performance_Communications,metric_performance_Care_Issues,metric_performance_Agency_Rating,metric_performance_Recommend,config_hash,design_label,capacity_ratio,zip_sparsity,roster_RN,roster_PT,roster_OT,best_included_policy_utility,regret_vs_best_included_policy,regret_vs_scenario_oracle,oracle_regret_available,regret_reference,roster_scale
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.33,100,300,291,0.030000000000000027,61.492595029697675,0.6169126936590108,0.6167848594937868,0.671885271672146,0.63,0.0,0.8213058419243986,0.7153628972919822,0.3206615120274914,0.3206615120274914,0.0,0.9175300802139038,17.216494845360824,0.281786941580756,0.06866206310311551,0.03728989565386576,0.012409796096607861,0.03238948095143035,0.011778131157493377,0.12847737204964194,8810312ec19f5f4df08b8325de9b9b6dd5aafa21238d2dd962971e40e2d929ee,25eec405d99aec6f,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.36879745778316914,persisted_reference_ecdf,True,True,False,0.6038527901692179,0.6122412771935198,0.609628646607147,0.6163760834717033,0.3827059921224291,0.6174457518215867,0.6175967979501429,0.617674624008554,0.6233351091802873,0.6336818483103781,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6167848594937868,0.0,0.05510041217835915,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.34,100,300,291,0.030000000000000027,61.46907593943447,0.6166775027563789,0.6165496685911549,0.671885271672146,0.62,0.0,0.8213058419243986,0.719313844271813,0.3210910652920962,0.3210910652920962,0.0,0.917346256684492,17.52577319587629,0.27835051546391754,0.0688775012118108,0.03223671853223431,0.013356703074830167,0.032345305394598345,0.012367757376383848,0.1298777501604067,b91a0b0a2670262390a847b51143f38a233f99e43781958b3ba4472121be2f60,6a04ff1d10157690,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.3727675540645419,persisted_reference_ecdf,True,True,False,0.603617599266586,0.6120060862908879,0.6093934557045151,0.6161408925690715,0.382941183025061,0.6172105609189548,0.6173616070475111,0.6174394331059222,0.6230999182776555,0.6334466574077461,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6165496685911549,0.0,0.05533560308099106,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.35,100,300,291,0.030000000000000027,61.46907593943447,0.6166775027563789,0.6165496685911549,0.671885271672146,0.62,0.0,0.8213058419243986,0.719313844271813,0.3210910652920962,0.3210910652920962,0.0,0.917346256684492,17.52577319587629,0.27835051546391754,0.0688775012118108,0.03223671853223431,0.013356703074830167,0.032345305394598345,0.012367757376383848,0.1298777501604067,b91a0b0a2670262390a847b51143f38a233f99e43781958b3ba4472121be2f60,eb761a13c96b6c2b,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.37916287657445236,persisted_reference_ecdf,True,True,False,0.603617599266586,0.6120060862908879,0.6093934557045151,0.6161408925690715,0.382941183025061,0.6172105609189548,0.6173616070475111,0.6174394331059222,0.6230999182776555,0.6334466574077461,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6165496685911549,0.0,0.05533560308099106,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.36,100,300,291,0.030000000000000027,61.49388590995326,0.6169256024615668,0.6167977682963429,0.671885271672146,0.61,0.008547008547008548,0.8213058419243986,0.7113900077192987,0.3176546391752577,0.3176546391752577,0.0,0.9185030451574568,17.809278350515463,0.28865979381443296,0.068401338288262,0.03650449101185216,0.01352171318015205,0.03185930422422667,0.01286964635593546,0.1298777501604067,9f6188a4038948aeaa270ba7f4cd35856c831307d14dce4398ff5619857d4294,44dd4287e9ed02be,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.3829994854693663,persisted_reference_ecdf,True,True,False,0.6038656989717739,0.6122541859960758,0.609641555409703,0.6163889922742593,0.3826930833198731,0.6174586606241427,0.6176097067526989,0.61768753281111,0.6233480179828434,0.633694757112934,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6167977682963429,0.0,0.05508750337580304,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.37,100,300,291,0.030000000000000027,61.521715164311395,0.617203895005148,0.6170760608399242,0.671885271672146,0.6,0.0,0.8281786941580757,0.7113900077192987,0.3176546391752577,0.3176546391752577,0.0,0.9188762626262627,17.938144329896907,0.2920962199312715,0.07170083384431913,0.03610559738261765,0.012733774777799578,0.03260443592551654,0.012298656188791779,0.12875530470856034,9f156ca23d8e55d7e5eebae9375f63c411a6491e79ad69010b0792ee21628b5e,e26680d60f638008,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.38672811169073545,persisted_reference_ecdf,True,True,False,0.6041439915153552,0.6125324785396572,0.6099198479532842,0.6166672848178406,0.3824147907762918,0.6177369531677239,0.6178879992962801,0.6179658253546912,0.6236263105264247,0.6339730496565152,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6170760608399242,0.0,0.05480921083222179,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.38,100,300,291,0.030000000000000027,61.521715164311395,0.617203895005148,0.6170760608399242,0.671885271672146,0.6,0.0,0.8281786941580757,0.7113900077192987,0.3176546391752577,0.3176546391752577,0.0,0.9188762626262627,17.938144329896907,0.2920962199312715,0.07170083384431913,0.03610559738261765,0.012733774777799578,0.03260443592551654,0.012298656188791779,0.12875530470856034,9f156ca23d8e55d7e5eebae9375f63c411a6491e79ad69010b0792ee21628b5e,1457e96a827564cf,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.39072527621816094,persisted_reference_ecdf,True,True,False,0.6041439915153552,0.6125324785396572,0.6099198479532842,0.6166672848178406,0.3824147907762918,0.6177369531677239,0.6178879992962801,0.6179658253546912,0.6236263105264247,0.6339730496565152,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6170760608399242,0.0,0.05480921083222179,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.39,100,300,291,0.030000000000000027,61.53853634254999,0.617372106787534,0.6172442726223102,0.671885271672146,0.59,0.008130081300813009,0.8316151202749141,0.7129818200897622,0.3180841924398625,0.3180841924398625,0.0,0.9185211489898991,17.628865979381445,0.28865979381443296,0.07126434094957945,0.03630005439403661,0.013906089463714633,0.032233671859329904,0.013771650131073399,0.13019542107635595,9e3f1464a074948d14e6bcc46590080297f2f2cb10e4442a3071ea480f1835d0,542e450b2553d654,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.39456765695684504,persisted_reference_ecdf,True,True,False,0.6043122032977412,0.6127006903220431,0.6100880597356703,0.6168354966002264,0.38224657899390585,0.6179051649501099,0.6180562110786662,0.6181340371370773,0.6237945223088106,0.6341412614389013,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6172442726223102,0.0,0.05464099904983577,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.4,100,300,291,0.030000000000000027,61.53853634254999,0.617372106787534,0.6172442726223102,0.671885271672146,0.59,0.008130081300813009,0.8316151202749141,0.7129818200897622,0.3180841924398625,0.3180841924398625,0.0,0.9185211489898991,17.628865979381445,0.28865979381443296,0.07126434094957945,0.03630005439403661,0.013906089463714633,0.032233671859329904,0.013771650131073399,0.13019542107635595,9e3f1464a074948d14e6bcc46590080297f2f2cb10e4442a3071ea480f1835d0,be75bc59281a9364,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.39967819053386744,persisted_reference_ecdf,True,True,False,0.6043122032977412,0.6127006903220431,0.6100880597356703,0.6168354966002264,0.38224657899390585,0.6179051649501099,0.6180562110786662,0.6181340371370773,0.6237945223088106,0.6341412614389013,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6172442726223102,0.0,0.05464099904983577,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.41,100,300,291,0.030000000000000027,61.588665666134176,0.6178734000233758,0.617745565858152,0.671885271672146,0.52,0.006944444444444444,0.8625429553264605,0.7185253928799392,0.31865693012600227,0.31865693012600227,0.0,0.9178694110219846,17.603092783505154,0.281786941580756,0.07105461333540053,0.0365091538531741,0.014353156720866012,0.02969896196343691,0.010964556497516598,0.1298777501604067,904b29121091ca3fc5b4bbc1446e3ca1d762e244d84cad1e48e79f820fcd8b50,fd993d741d5e0bbb,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.4054793113908284,persisted_reference_ecdf,True,True,False,0.604813496533583,0.613201983557885,0.6105893529715121,0.6173367898360684,0.381745285758064,0.6184064581859519,0.618557504314508,0.6186353303729191,0.6242958155446524,0.6346425546747431,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.617745565858152,0.0,0.054139705813993966,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.42,100,300,291,0.030000000000000027,61.588665666134176,0.6178734000233758,0.617745565858152,0.671885271672146,0.52,0.006944444444444444,0.8625429553264605,0.7185253928799392,0.31865693012600227,0.31865693012600227,0.0,0.9178694110219846,17.603092783505154,0.281786941580756,0.07105461333540053,0.0365091538531741,0.014353156720866012,0.02969896196343691,0.010964556497516598,0.1298777501604067,904b29121091ca3fc5b4bbc1446e3ca1d762e244d84cad1e48e79f820fcd8b50,45f1f51e032d4871,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.4079912238906285,persisted_reference_ecdf,True,True,False,0.604813496533583,0.613201983557885,0.6105893529715121,0.6173367898360684,0.381745285758064,0.6184064581859519,0.618557504314508,0.6186353303729191,0.6242958155446524,0.6346425546747431,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.617745565858152,0.0,0.054139705813993966,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.43,100,300,291,0.030000000000000027,61.611964474031275,0.6181063881023469,0.617978553937123,0.671885271672146,0.49,0.006535947712418301,0.8694158075601375,0.719313844271813,0.3188001145475372,0.3188001145475372,0.0,0.9179460041592394,17.70618556701031,0.281786941580756,0.06911978025242338,0.036873364169932366,0.009913660163433868,0.030197456571028458,0.011116846073360387,0.1298777501604067,7625d74ac61612af43bda618573b13ebed3896ad669a39682755cce8d368e6fa,353558b070a899d5,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.41391639857711077,persisted_reference_ecdf,True,True,False,0.6050464846125541,0.6134349716368559,0.610822341050483,0.6175697779150393,0.381512297679093,0.6186394462649228,0.618790492393479,0.61886831845189,0.6245288036236235,0.634875542753714,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.617978553937123,0.0,0.05390671773502298,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.44,100,300,291,0.030000000000000027,61.611964474031275,0.6181063881023469,0.617978553937123,0.671885271672146,0.49,0.006535947712418301,0.8694158075601375,0.719313844271813,0.3188001145475372,0.3188001145475372,0.0,0.9179460041592394,17.70618556701031,0.281786941580756,0.06911978025242338,0.036873364169932366,0.009913660163433868,0.030197456571028458,0.011116846073360387,0.1298777501604067,7625d74ac61612af43bda618573b13ebed3896ad669a39682755cce8d368e6fa,55380c832a150b22,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.41659220697664573,persisted_reference_ecdf,True,True,False,0.6050464846125541,0.6134349716368559,0.610822341050483,0.6175697779150393,0.381512297679093,0.6186394462649228,0.618790492393479,0.61886831845189,0.6245288036236235,0.634875542753714,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.617978553937123,0.0,0.05390671773502298,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.45,100,300,291,0.030000000000000027,61.689603913630506,0.6188827824983393,0.6187549483331153,0.671885271672146,0.47,0.006289308176100629,0.8831615120274914,0.7113900077192987,0.3176546391752577,0.3176546391752577,0.0,0.9185030451574568,17.603092783505154,0.28865979381443296,0.0693893639862535,0.03627112754584427,0.011101578707367166,0.03175811296868625,0.0107395218081755,0.13008313911801517,b69bd4f80bc854cd41b3b888a8b578eb243f5792db9695f8ddcc900128136d9c,d2ad085e3eeb35e6,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.41928429513818816,persisted_reference_ecdf,True,True,False,0.6058228790085463,0.6142113660328483,0.6115987354464754,0.6183461723110317,0.38073590328310064,0.619415840660915,0.6195668867894714,0.6196447128478824,0.6253051980196158,0.6356519371497064,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6187549483331153,0.0,0.05313032333903067,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.46,100,300,291,0.030000000000000027,61.690785494659565,0.6188945983086298,0.6187667641434058,0.671885271672146,0.44,0.005952380952380952,0.8797250859106529,0.7097946254989663,0.3175114547537228,0.3175114547537228,0.0,0.9186868686868687,17.551546391752577,0.2920962199312715,0.06907881651886916,0.03497661845342159,0.010981948763300609,0.031403186336971034,0.010556107616239263,0.13008313911801517,e653af104c17d670af131c2571922b759d4e7522c87978cb6840ac32ff4dd260,a4b80928d872d78d,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.4217559438432201,persisted_reference_ecdf,True,True,False,0.6058346948188369,0.6142231818431387,0.6116105512567659,0.6183579881213223,0.3807240874728101,0.6194276564712056,0.6195787025997619,0.619656528658173,0.6253170138299063,0.6356637529599969,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6187667641434058,0.0,0.053118507528740144,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.47,100,300,291,0.030000000000000027,61.70887007496768,0.619075444111711,0.618947609946487,0.671885271672146,0.43,0.005847953216374269,0.8865979381443299,0.7129818200897622,0.3180841924398625,0.3180841924398625,0.0,0.9185211489898991,17.242268041237114,0.28865979381443296,0.06988815481096455,0.035685015372672435,0.010667930033230522,0.032267941963043056,0.010223245554352056,0.13416255435564028,ec61fd2165216548e7c0fa175c39ab2483c956b448421dd8acd6ac23c4ac20a5,6793ffd06c58b2f6,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.4248280530110943,persisted_reference_ecdf,True,True,False,0.6060155406219181,0.6144040276462199,0.6117913970598471,0.6185388339244035,0.38054324166972897,0.6196085022742869,0.6197595484028431,0.6198373744612542,0.6254978596329874,0.6358445987630781,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.618947609946487,0.0,0.05293766172565895,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.48,100,300,291,0.030000000000000027,61.69105576532401,0.6188973010152742,0.6187694668500502,0.671885271672146,0.42,0.005747126436781609,0.8831615120274914,0.7129818200897622,0.3180841924398625,0.3180841924398625,0.0,0.9185211489898991,17.34536082474227,0.28865979381443296,0.06988815481096455,0.038887151185081015,0.010667930033230522,0.03302038075895919,0.00958545631591956,0.13416255435564028,798dcf357ca87e537d6c066d2e61f4c9efc469825d4af0e1ea7055b4f59bfc27,73849f052798b03a,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.42960879776498834,persisted_reference_ecdf,True,True,False,0.6058373975254813,0.6142258845497832,0.6116132539634104,0.6183606908279667,0.38072138476616574,0.61943035917785,0.6195814053064063,0.6196592313648175,0.6253197165365507,0.6356664556666414,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6187694668500502,0.0,0.05311580482209577,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.49,100,300,291,0.030000000000000027,61.72556171133766,0.6192423604754108,0.6191145263101867,0.671885271672146,0.41,0.005649717514124294,0.8900343642611683,0.7129818200897622,0.3180841924398625,0.3180841924398625,0.0,0.9185211489898991,17.087628865979383,0.28865979381443296,0.06902387779835506,0.03978618170805104,0.010148627102304908,0.032491598869415994,0.009576763490726004,0.13276217624487552,14042bb1fa723b51cc7ccf98be2c27bfd8a4bca8dd49b9703d5cadef1a0e60e5,b070c96817f14293,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.4350657562596888,persisted_reference_ecdf,True,True,False,0.6061824569856178,0.6145709440099197,0.6119583134235469,0.6187057502881033,0.3803763253060292,0.6197754186379866,0.6199264647665428,0.6200042908249539,0.6256647759966874,0.6360115151267778,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6191145263101867,0.0,0.05277074536195925,True,unconstrained_latent_information_upper_bound,1.0
B,positive high-risk by clinician-quality complementarity,1,P4,threshold_hard_zip_sponsor_policy,0.5,100,300,291,0.030000000000000027,61.74683855600589,0.6194551289220931,0.6193272947568691,0.671885271672146,0.39,0.00546448087431694,0.8969072164948454,0.7161548304450666,0.31851374570446733,0.31851374570446733,0.0,0.9181660353535355,16.855670103092784,0.2852233676975945,0.06933440688944148,0.04089467980718575,0.01093554255187501,0.0333032847481215,0.00981350527405711,0.13276217624487552,1dfc08fc1c48c3809e122064872dca182f96427cc565a41619538cbda0b03be5,aa041fa9c9c6a97b,36171a40cfd71f534efa8530a369014f69dcb1e997d04ba637d6488e73e5f37e,True,True,True,True,True,Expanded HHVBP,2025,2027,CY2025,True,public_only_semi_synthetic_capacity_pilot_not_outcome_validated,9237e030d3eeed990f7138399b26f3024037939e48d5eb89866d5bdd875af8d7,3e8af15c2120cedd72f05b7b33402c6efb6bc20946872df2b2c8592affe4e91b,10000,0.4391795612263141,persisted_reference_ecdf,True,True,False,0.6063952254323002,0.614783712456602,0.6121710818702293,0.6189185187347855,0.3801635568593469,0.6199881870846689,0.6201392332132252,0.6202170592716363,0.6258775444433696,0.6362242835734603,c9f241bd48728fad51419b27029bd75a77f9fa2e2b31c79e2edbb07d92b30444,design_001_roster_1_capacity_1.05_zip_0.25,1.05,0.25,24,18,6,0.6193272947568691,0.0,0.05255797691527686,True,unconstrained_latent_information_upper_bound,1.0
