scenario,threshold_percentile,simulation_objective,tps_proxy,simulated_outcome_utility,zip_fallback_rate,zip_continuity_rate,workload_gini,unassigned_rate,travel_proxy,scenario_best_objective,scenario_threshold_regret,selection_simulation_objective,selection_tps_proxy,selection_simulated_outcome_utility,selection_zip_fallback_rate,selection_zip_continuity_rate,selection_workload_gini,selection_unassigned_rate,selection_travel_proxy,selection_scenario_best_objective,selection_scenario_threshold_regret,held_out_simulation_objective,held_out_tps_proxy,held_out_simulated_outcome_utility,held_out_zip_fallback_rate,held_out_zip_continuity_rate,held_out_workload_gini,held_out_unassigned_rate,held_out_travel_proxy,held_out_scenario_best_objective,held_out_scenario_threshold_regret,threshold_evaluation_role
A,0.36,0.5725972785934834,60.6994969359247,0.6084313994411352,0.008149473265752336,0.8606529209621994,0.31542454180985113,0.015000000000000013,17.21713917525773,0.5763914786978552,0.0037942001043718143,0.5855682386468288,61.38348996228644,0.6147210164246066,0.007751937984496124,0.9,0.31319444444444455,0.0,16.625,0.5873447570292677,0.001776518382438863,0.5596263185401379,60.01550390956295,0.6021417824576637,0.008547008547008548,0.8213058419243986,0.3176546391752577,0.030000000000000027,17.809278350515463,0.5654382003664427,0.005811881826304766,candidate_threshold_optimization
A,0.37,0.5726503965444216,60.7112520299876,0.6085489503817643,0.003787878787878788,0.8640893470790378,0.31542454180985113,0.015000000000000013,17.281572164948454,0.5763914786978552,0.003741082153433606,0.5855682386468288,61.38348996228644,0.6147210164246066,0.007575757575757576,0.9,0.31319444444444455,0.0,16.625,0.5873447570292677,0.001776518382438863,0.5597325544420145,60.03901409768876,0.6023768843389218,0.0,0.8281786941580757,0.3176546391752577,0.030000000000000027,17.938144329896907,0.5654382003664427,0.005705645924428127,candidate_threshold_optimization
A,0.38,0.5725503965444216,60.7112520299876,0.6085489503817643,0.0,0.8657560137457045,0.31542454180985113,0.015000000000000013,17.38157216494845,0.5763914786978552,0.003841082153433595,0.5853682386468289,61.38348996228644,0.6147210164246066,0.0,0.9033333333333333,0.31319444444444455,0.0,16.825,0.5873447570292677,0.001976518382438841,0.5597325544420145,60.03901409768876,0.6023768843389218,0.0,0.8281786941580757,0.3176546391752577,0.030000000000000027,17.938144329896907,0.5654382003664427,0.005705645924428127,candidate_threshold_optimization
A,0.39,0.5727868317644966,60.720290740998536,0.6086393374918735,0.0040650406504065045,0.8674742268041238,0.31563931844215354,0.015000000000000013,17.226932989690724,0.5763914786978552,0.0036046469333586018,0.5853682386468289,61.38348996228644,0.6147210164246066,0.0,0.9033333333333333,0.31319444444444455,0.0,16.825,0.5873447570292677,0.001976518382438841,0.5602054248821645,60.057091519710625,0.6025576585591405,0.008130081300813009,0.8316151202749141,0.3180841924398625,0.030000000000000027,17.628865979381445,0.5654382003664427,0.00523277548427814,candidate_threshold_optimization
A,0.4,0.5729695069500074,60.72883603732738,0.608724790455162,0.0040650406504065045,0.8708075601374571,0.315708762886598,0.015000000000000013,17.126932989690722,0.5763914786978552,0.003421971747847863,0.5857335890178503,61.40058055494414,0.6148919223511836,0.0,0.91,0.31333333333333346,0.0,16.625,0.5873447570292677,0.0016111680114173632,0.5602054248821645,60.057091519710625,0.6025576585591405,0.008130081300813009,0.8316151202749141,0.3180841924398625,0.030000000000000027,17.628865979381445,0.5654382003664427,0.00523277548427814,candidate_threshold_optimization
A,0.41,0.5733159898608773,60.76334114399284,0.6090698415218165,0.003472222222222222,0.8862714776632303,0.31599513172966787,0.015000000000000013,17.114046391752577,0.5763914786978552,0.0030754888369779465,0.5857335890178503,61.40058055494414,0.6148919223511836,0.0,0.91,0.31333333333333346,0.0,16.625,0.5873447570292677,0.0016111680114173632,0.5608983907039043,60.12610173304154,0.6032477606924496,0.006944444444444444,0.8625429553264605,0.31865693012600227,0.030000000000000027,17.603092783505154,0.5654382003664427,0.004539809662538308,candidate_threshold_optimization
A,0.42,0.5734239063596411,60.76899390498032,0.6091263691316915,0.006805555555555556,0.8879381443298969,0.3143979095074456,0.015000000000000013,17.126546391752576,0.5763914786978552,0.0029675723382140973,0.5859494220153778,61.41188607691911,0.6150049775709333,0.006666666666666667,0.9133333333333333,0.31013888888888896,0.0,16.65,0.5873447570292677,0.0013953350138898868,0.5608983907039043,60.12610173304154,0.6032477606924496,0.006944444444444444,0.8625429553264605,0.31865693012600227,0.030000000000000027,17.603092783505154,0.5654382003664427,0.004539809662538308,candidate_threshold_optimization
A,0.43,0.5734236941906578,60.76941369610032,0.6091305670428915,0.00980392156862745,0.8880412371134021,0.3144695017182131,0.015000000000000013,17.128092783505153,0.5763914786978552,0.0029677845071974795,0.5858994220153778,61.39688607691911,0.6148549775709333,0.013071895424836602,0.9066666666666666,0.31013888888888896,0.0,16.55,0.5873447570292677,0.0014453350138898813,0.5609479663659377,60.141941315281535,0.6034061565148495,0.006535947712418301,0.8694158075601375,0.3188001145475372,0.030000000000000027,17.70618556701031,0.5654382003664427,0.004490234000504967,candidate_threshold_optimization
A,0.44,0.5733611941906578,60.78066369610032,0.6092430670428914,0.009678230266465561,0.8947079037800687,0.3144695017182131,0.015000000000000013,17.303092783505154,0.5763914786978552,0.003030284507197445,0.5857744220153778,61.4193860769191,0.6150799775709334,0.01282051282051282,0.92,0.31013888888888896,0.0,16.9,0.5873447570292677,0.001570335013889923,0.5609479663659377,60.141941315281535,0.6034061565148495,0.006535947712418301,0.8694158075601375,0.3188001145475372,0.030000000000000027,17.70618556701031,0.5654382003664427,0.004490234000504967,candidate_threshold_optimization
A,0.45,0.5741753713769885,60.8419969359247,0.6098563994411351,0.009317493594223153,0.9065807560137458,0.31542454180985113,0.015000000000000013,17.064046391752576,0.5763914786978552,0.0022161073208667448,0.5866182386468288,61.478489962286446,0.6156710164246066,0.012345679012345678,0.93,0.31319444444444455,0.0,16.525,0.5873447570292677,0.0007265183824388677,0.5617325041071481,60.20550390956295,0.6040417824576636,0.006289308176100629,0.8831615120274914,0.3176546391752577,0.030000000000000027,17.603092783505154,0.5654382003664427,0.003705696259294511,candidate_threshold_optimization
