profile_id,health_status,age_group,house_price_zip,area_type,housing_type,distance_to_clinic,driving_condition,need_mean_PPH,weighted_need_mean_PPH,need_mean_DTC,weighted_need_mean_DTC,need_mean_DFS,weighted_need_mean_DFS,need_mean_Oral_Meds,weighted_need_mean_Oral_Meds,need_mean_Dyspnea,weighted_need_mean_Dyspnea,need_mean_Recommend,weighted_need_mean_Recommend,need_mean_Agency_Rating,weighted_need_mean_Agency_Rating,need_mean_Care_Issues,weighted_need_mean_Care_Issues,need_mean_Communications,weighted_need_mean_Communications,need_mean_Care_of_Patients,weighted_need_mean_Care_of_Patients,rho_raw,risk_percentile_u,threshold_percentile,threshold_route
profile_0595,healthy,age_40_50,high,metropolitan,apartment,near,good_summer,0.0927518686343224,0.024115485844923824,0.10521440515356531,0.009469296463820878,0.10018392794309318,0.020036785588618638,0.07997499937841686,0.007197749944057517,0.04068357034560742,0.002441014220736445,0.06774792929684527,0.004064875757810716,0.055292500631629105,0.003317550037897746,0.05664168641177886,0.003398501184706731,0.09530950035232014,0.005718570021139208,0.03807152549726358,0.0022842915298358145,0.08204412059354751,0.00325032503250325,0.75,lower_risk_zip_policy
profile_0596,healthy,age_40_50,high,metropolitan,apartment,near,bad_winter,0.15390735162985641,0.04001591142376267,0.1653300864592108,0.014879707781328971,0.1666518983502888,0.03333037967005776,0.11564410695238626,0.010407969625714763,0.1520580719341525,0.00912348431604915,0.18362759614268248,0.011017655768560949,0.09937183679950247,0.005962310207970148,0.09983518491868014,0.005990111095120808,0.13974249490573543,0.008384549694344125,0.16701475466140686,0.010020885279684411,0.14913296486259378,0.021552155215521552,0.75,lower_risk_zip_policy
profile_0597,healthy,age_40_50,high,metropolitan,apartment,medium,good_summer,0.13946786258924412,0.036261644273203476,0.1491970113760749,0.013427731023846742,0.14080324319193466,0.028160648638386934,0.10750904733025361,0.009675814259722824,0.1610361447348637,0.009662168684091822,0.19048929725296507,0.011429357835177904,0.1566577559562735,0.009399465357376409,0.08164844870524851,0.004898906922314911,0.1224629970238527,0.007347779821431161,0.13262989355096746,0.007957793613058048,0.13822131042861022,0.014901490149014901,0.75,lower_risk_zip_policy
profile_0598,healthy,age_40_50,high,metropolitan,apartment,medium,bad_winter,0.2006233455847782,0.05216206985204234,0.2093126926817187,0.018838142341354683,0.20727121359913206,0.041454242719826416,0.143178154904223,0.01288603394138007,0.27241064632341094,0.016344638779404657,0.30636896409879905,0.018382137845927942,0.2007370921241437,0.012044225527448622,0.12484194721214978,0.0074905168327289865,0.16689599157726442,0.010013759494635866,0.2615731227151143,0.015694387362906858,0.20531015469765646,0.05165516551655166,0.75,lower_risk_zip_policy
profile_0599,healthy,age_40_50,high,metropolitan,apartment,far,good_summer,0.1861838565441661,0.04840780270148319,0.19317961759858282,0.017386165583872452,0.1814225584407779,0.03628451168815558,0.13504309528209035,0.012153878575388131,0.2813887191241221,0.016883323147447327,0.3132306652090816,0.018793839912544897,0.2580230112809147,0.015481380676854882,0.10665521099871815,0.006399312659923089,0.14961649369538169,0.0089769896217229,0.2271882616046749,0.013631295696280493,0.19439850026367297,0.043304330433043305,0.75,lower_risk_zip_policy
profile_0600,healthy,age_40_50,high,metropolitan,apartment,far,bad_winter,0.2473393395397002,0.06430822828032205,0.2532952989042283,0.022796576901380546,0.24789052884797352,0.049578105769594705,0.17071220285605976,0.015364098257045378,0.3927632207126672,0.023565793242760032,0.42911033205491883,0.02574661992329513,0.3021023474487881,0.018126140846927288,0.14984870950561635,0.008990922570336981,0.194049488248797,0.01164296929492782,0.35613149076881817,0.02136788944612909,0.26148734453271905,0.11301594153011119,0.75,lower_risk_zip_policy
profile_0601,healthy,age_40_50,high,small_town,single_home,near,good_summer,0.06535854115644263,0.016993220700675084,0.07197153745501371,0.0064774383709512336,0.06962953223009165,0.01392590644601833,0.03271704520026203,0.0029445340680235824,0.015956170938299607,0.0009573702562979764,0.03209112440376898,0.0019254674642261388,0.041759371106405686,0.002505562266384341,0.04432827632226198,0.0026596965793357187,0.0451466054300492,0.0027087963258029518,0.01803388049870157,0.001082032829922094,0.052180025307637455,0.0015329949291305865,0.75,lower_risk_zip_policy
profile_0602,healthy,age_40_50,high,small_town,single_home,near,bad_winter,0.12651402415197652,0.0328936462795139,0.1320872187606592,0.011887849688459328,0.13609750263728904,0.027219500527457807,0.06838615277423143,0.0061547537496808285,0.12733067252684688,0.007639840351610813,0.14797079124960621,0.008878247474976373,0.0858387072742759,0.005150322436456554,0.08752177482916326,0.005251306489749795,0.08957959998346093,0.005374775999007656,0.14697710966284486,0.008818626579770691,0.11926886957668374,0.010002729191305598,0.75,lower_risk_zip_policy
profile_0603,healthy,age_40_50,high,small_town,single_home,medium,good_summer,0.11207453511136434,0.02913937912895473,0.11595414367752331,0.010435872930977098,0.11024884747893489,0.022049769495786978,0.060251093152096924,0.005422598383688723,0.13630874532755805,0.008178524719653482,0.15483249235988877,0.009289949541593326,0.14312462643105006,0.008587477585863004,0.06933503861573163,0.004160102316943898,0.0723001021015782,0.004338006126094691,0.112592248552409,0.00675553491314454,0.10835721514270048,0.008060706876088399,0.75,lower_risk_zip_policy
profile_0604,healthy,age_40_50,high,small_town,single_home,medium,bad_winter,0.17323001810689834,0.04503980470779357,0.17606982498316712,0.01584628424848504,0.1767168178861305,0.0353433635772261,0.09592020072606819,0.008632818065346137,0.24768324691610313,0.014860994814966187,0.2707121592057227,0.016242729552343363,0.18720396259892028,0.011232237755935216,0.1125285371226329,0.006751712227357974,0.1167330966549935,0.00700398579929961,0.24153547771655226,0.014492128662993134,0.17544605941174635,0.03363477575217884,0.75,lower_risk_zip_policy
profile_0605,healthy,age_40_50,high,small_town,single_home,far,good_summer,0.15879052906628605,0.041285537557234374,0.15993674990003123,0.01439430749100281,0.15086816272777637,0.030173632545555273,0.08778514110393554,0.007900662699354199,0.25666131971681433,0.01539967918300886,0.27757386031600856,0.016654431618960512,0.2444898817556913,0.014669392905341479,0.09434180090920127,0.005660508054552076,0.0994535987731072,0.005967215926386432,0.2071506166061129,0.012429036996366773,0.16453440497776278,0.029386653684691455,0.75,lower_risk_zip_policy
profile_0606,healthy,age_40_50,high,small_town,single_home,far,bad_winter,0.21994601206182013,0.057185963136073235,0.22005243120567672,0.019804718808510903,0.21733613313497377,0.04346722662699476,0.12345424867790494,0.011110882381011444,0.3680358213053594,0.022082149278321563,0.39345352716184256,0.023607211629710554,0.28856921792356466,0.01731415307541388,0.13753529941610254,0.008252117964966152,0.14388659332652248,0.008633195599591349,0.33609384577025614,0.020165630746215368,0.23162324924680916,0.08106660341479384,0.75,lower_risk_zip_policy
profile_0607,healthy,age_40_50,high,small_town,apartment,near,good_summer,0.1290621692767903,0.03355616401196548,0.14519859262857482,0.013067873336571733,0.13886700140425443,0.027773400280850888,0.09815113560078424,0.008833602204070581,0.04954810975577338,0.002972886585346403,0.08557633174338505,0.005134579904603103,0.07849215124629963,0.004709529074777978,0.08126850659081261,0.0048761103954487565,0.12039094781345738,0.007223456868807442,0.04809034799654458,0.002885420879792675,0.11103302354223503,0.008100810081008101,0.75,lower_risk_zip_policy
profile_0608,healthy,age_40_50,high,small_town,apartment,near,bad_winter,0.19021765227232437,0.04945658959080434,0.2053142739342186,0.018478284654079673,0.2053349718114518,0.04106699436229036,0.13382024317475363,0.012043821885727826,0.16092261134432065,0.00965535668065924,0.201455998589219,0.01208735991535314,0.12257148741416984,0.0073542892448501904,0.12446200509771388,0.007467720305862832,0.1648239423668727,0.009889436542012362,0.17703357716068785,0.01062201462964127,0.17812186781128123,0.034837393378800076,0.75,lower_risk_zip_policy
profile_0609,healthy,age_40_50,high,small_town,apartment,medium,good_summer,0.17577816323171228,0.04570232244024519,0.18918119885108273,0.017026307896597443,0.17948631665309767,0.03589726333061954,0.12568518355262098,0.011311666519735888,0.16990068414503182,0.010194041048701908,0.2083176996995016,0.012499061981970094,0.17985740657094088,0.010791444394256453,0.10627526888428225,0.006376516133056935,0.14754444448498996,0.008852666669099398,0.14264871605024848,0.00855892296301491,0.16721021337729772,0.030329270250660657,0.75,lower_risk_zip_policy
profile_0610,healthy,age_40_50,high,small_town,apartment,medium,bad_winter,0.23693364622724616,0.061602748019084004,0.24929688015672652,0.022436719214105387,0.2459542870602933,0.04919085741205866,0.1613542911265904,0.014521886201393134,0.2812751857335769,0.016876511144014613,0.3241973665453388,0.019451841992720327,0.22393674273881423,0.013436204564328853,0.14946876739118353,0.008968126043471011,0.19197743903840167,0.0115186463423041,0.27159194521439173,0.016295516712863504,0.23429905764634357,0.08455845584558457,0.75,lower_risk_zip_policy
profile_0611,healthy,age_40_50,high,small_town,apartment,far,good_summer,0.22249415718663407,0.05784848086852486,0.23316380507359064,0.020984742456623157,0.22010563190193913,0.044021126380387826,0.15321923150445774,0.013789730835401196,0.29025325853428807,0.017415195512057283,0.3310590676556214,0.019863544059337282,0.28122266189558526,0.016873359713735114,0.1312820311777519,0.007876921870665113,0.17469794115651896,0.010481876469391136,0.2372070841039559,0.014232425046237354,0.22338740321236034,0.07335444062803234,0.75,lower_risk_zip_policy
profile_0612,healthy,age_40_50,high,small_town,apartment,far,bad_winter,0.28364964018216815,0.07374890644736372,0.2932794863792361,0.02639515377413125,0.28657360230913653,0.05731472046182731,0.18888833907842714,0.01699995051705844,0.40162776012283535,0.02409766560737012,0.4469387345014553,0.026816324070087317,0.32530199806345544,0.019518119883807326,0.1744755296846501,0.010468531781079007,0.21913093570993425,0.013147856142596054,0.36615031326809916,0.021969018796085947,0.2904762474814065,0.15838431854396268,0.75,lower_risk_zip_policy
profile_0613,healthy,age_40_50,high,rural,single_home,near,good_summer,0.13071708231288479,0.03398644140135004,0.1439430749100291,0.01295487674190262,0.1392590644601833,0.02785181289203666,0.0654340904005222,0.005889068136046997,0.031912341876599214,0.0019147405125959527,0.06418224880753796,0.0038509349284522776,0.08351874221281137,0.005011124532768682,0.08865655264452088,0.005319393158671253,0.09029321086009483,0.005417592651605689,0.03606776099740667,0.0021640656598444,0.10436005061527455,0.008000800080008,0.75,lower_risk_zip_policy
profile_0614,healthy,age_40_50,high,rural,single_home,near,bad_winter,0.19187256530841887,0.049886866980188904,0.2040587562156729,0.01836528805941056,0.20572703486738067,0.041145406973476135,0.10110319797449348,0.009099287817704412,0.14328684346514647,0.008597210607908789,0.18006191565337193,0.010803714939202316,0.12759807838068157,0.007655884702840894,0.13185005115142215,0.00791100306908533,0.13472620541350655,0.008083572324810393,0.16501099016154994,0.009900659409692996,0.17144889488432075,0.032303230323032305,0.75,lower_risk_zip_policy
profile_0615,healthy,age_40_50,high,rural,single_home,medium,good_summer,0.17743307626780658,0.04613259982962971,0.18792568113253702,0.01691331130192833,0.17987837970902654,0.035975675941805306,0.09296813835235895,0.008367132451712306,0.15226491626585767,0.00913589497595146,0.18692361676365776,0.011215417005819465,0.1848839975374526,0.011093039852247156,0.11366331493799053,0.006819798896279432,0.11744670753162383,0.00704680245189743,0.1306261290511141,0.007837567743066846,0.16053724045033743,0.025502550255025503,0.75,lower_risk_zip_policy
profile_0616,healthy,age_40_50,high,rural,single_home,medium,bad_winter,0.2385885592633405,0.06203302540846853,0.2480413624381808,0.022323722619436274,0.24634635011622394,0.04926927002324479,0.12863724592633022,0.011577352133369719,0.26363941785440276,0.015818365071264166,0.3028032836094917,0.018168197016569503,0.22896333370532598,0.013737800022319559,0.1568568134448918,0.009411408806693508,0.16187970208503913,0.009712782125102347,0.2595693582152574,0.015574161492915442,0.2276260847193838,0.0783078307830783,0.75,lower_risk_zip_policy
profile_0617,healthy,age_40_50,high,rural,single_home,far,good_summer,0.2241490702227284,0.05827875825790939,0.23190828735504662,0.020871745861954196,0.220497694957868,0.0440995389915736,0.12050218630419571,0.010845196767377612,0.2726174906551139,0.016357049439306836,0.3096649847197743,0.018579899083186458,0.286249252862097,0.01717495517172582,0.1386700772314602,0.00832020463388761,0.1446002042031564,0.008676012252189383,0.225184497104818,0.01351106982628908,0.2167144302854,0.06644760390512483,0.75,lower_risk_zip_policy
profile_0618,healthy,age_40_50,high,rural,single_home,far,bad_winter,0.2853045532182623,0.07417918383674821,0.2920239686606904,0.026282157179462137,0.2869656653650654,0.05739313307301308,0.15617129387816697,0.014055416449035027,0.3839919922436612,0.023039519534619673,0.4255446515656115,0.025532679093936687,0.3303285890299672,0.019819715341798032,0.18186357573836145,0.010911814544301688,0.18903319875656813,0.011341991925394087,0.3541277262689613,0.021247663576137676,0.28380327455444626,0.14956350910062674,0.75,lower_risk_zip_policy
profile_0619,healthy,age_40_50,high,rural,apartment,near,good_summer,0.1944207104332328,0.05054938471264053,0.21717013008358851,0.019545311707522967,0.20849653363434784,0.04169930672686957,0.1308681808010444,0.011778136272093995,0.06550428069407517,0.00393025684164451,0.11766745614715077,0.007060047368829046,0.12025152235270216,0.00721509134116213,0.1255967829130715,0.00753580697478429,0.16553755324350658,0.009932253194610394,0.06612422849524968,0.0039674537097149805,0.1632130488498724,0.028548746519651957,0.75,lower_risk_zip_policy
profile_0620,healthy,age_40_50,high,rural,apartment,near,bad_winter,0.2555761934287667,0.06644981029147934,0.2772858113892323,0.024955723025030907,0.27496450404154343,0.05499290080830869,0.16653728837501566,0.01498835595375141,0.17687878228262024,0.010612726936957214,0.233547122992988,0.01401282737957928,0.16433085852057552,0.009859851511234531,0.1687902814199728,0.010127416885198368,0.20997054779691832,0.012598232867815098,0.19506745765939296,0.011704047459563577,0.23030189311891844,0.08093841205337879,0.75,lower_risk_zip_policy
profile_0621,healthy,age_40_50,high,rural,apartment,medium,good_summer,0.24113670438815443,0.06269554314092016,0.2611527363060964,0.023503746267548677,0.2491158488831893,0.049823169776637866,0.15840222875288115,0.014256200587759303,0.18585685508333144,0.011151411304999886,0.24040882410327058,0.014424529446196235,0.22161677767734655,0.013297006660640792,0.15060354520654115,0.009036212712392468,0.19269104991503558,0.011561462994902134,0.1606825965489536,0.009640955792937216,0.21939023868493474,0.06860686068606861,0.75,lower_risk_zip_policy
profile_0622,healthy,age_40_50,high,rural,apartment,medium,bad_winter,0.3022921873836885,0.07859596871975902,0.32126841761174024,0.02891415758505662,0.3155838192903867,0.06311676385807734,0.19407133632685242,0.017466420269416718,0.2972313566718765,0.017833881400312588,0.3562884909491078,0.021377309456946467,0.2656961138452199,0.015941766830713192,0.19379704371344242,0.011627822622806545,0.23712404446845087,0.014227442668107052,0.28962582571309686,0.017377549542785812,0.28647908295398133,0.15349051653130497,0.75,lower_risk_zip_policy
profile_0623,healthy,age_40_50,high,rural,apartment,far,good_summer,0.28785269834307625,0.07484170156919982,0.305135342528606,0.027462180827574543,0.28973516413203254,0.05794703282640651,0.1859362767047179,0.01673426490342461,0.30620942947258767,0.01837256576835526,0.36315019205939036,0.021789011523563422,0.32298203300199096,0.019378921980119458,0.1756103075000108,0.010536618450000647,0.21984454658656458,0.013190672795193875,0.2552409646026575,0.015314457876159449,0.27556742851999755,0.13924970821305416,0.75,lower_risk_zip_policy
profile_0624,healthy,age_40_50,high,rural,apartment,far,bad_winter,0.34900818133861033,0.09074212714803868,0.36525102383424984,0.03287259214508249,0.3562031345392282,0.07124062690784565,0.22160538427868917,0.019944484585082026,0.41758393106113495,0.025055035863668095,0.4790298589052243,0.028741791534313457,0.36706136916986115,0.022023682150191667,0.21880380600691207,0.013128228360414725,0.26427754113997987,0.01585665246839879,0.38418419376680074,0.023051051626008043,0.34265627278904365,0.265026502650265,0.75,lower_risk_zip_policy
profile_0625,healthy,age_40_50,average,micropolitan,single_home,near,good_summer,0.08299497289706977,0.02157869295323814,0.0899644218187684,0.008096797963689156,0.07736614692232424,0.015473229384464849,0.04362272693368209,0.003926045424031388,0.022394625878315852,0.001343677552698951,0.03565680489307629,0.002139408293584577,0.04639930122934105,0.002783958073760463,0.0492536403580675,0.00295521842148405,0.050162894922274506,0.00300977369533647,0.021150847498479765,0.0012690508499087858,0.06257585261219684,0.0024002400240024004,0.75,lower_risk_zip_policy
profile_0626,healthy,age_40_50,average,micropolitan,single_home,near,bad_winter,0.14415045589260367,0.03747911853207696,0.1500801031244122,0.013507209281197098,0.14383411732952164,0.02876682346590433,0.0792918345076515,0.007136265105688634,0.13376912746686093,0.008026147648011656,0.15153647173891352,0.00909218830433481,0.09047863739721126,0.005428718243832675,0.09244713886496878,0.005546828331898126,0.09459588947568981,0.005675753368541389,0.15009407666262303,0.009005644599757381,0.12966469688124305,0.01391588643707386,0.75,lower_risk_zip_policy
profile_0627,healthy,age_40_50,average,micropolitan,single_home,medium,good_summer,0.12971096685199157,0.03372485138151781,0.1339470280412763,0.012055232523714867,0.1179854621711675,0.0235970924342335,0.07115677488551884,0.006404109739696696,0.1427472002675721,0.008564832016054326,0.15839817284919608,0.009503890370951765,0.1477645565539823,0.008865873393238938,0.07426040265153715,0.004455624159092229,0.07731639159380707,0.004638983495628424,0.11570921555218366,0.00694255293313102,0.11875304244725958,0.009600960096009602,0.75,lower_risk_zip_policy
profile_0628,healthy,age_40_50,average,micropolitan,single_home,medium,bad_winter,0.19086644984752546,0.049625276960356624,0.1940627093469201,0.01746564384122281,0.1844534325783631,0.03689068651567262,0.10682588245948825,0.009614329421353943,0.2541217018561194,0.015247302111367163,0.27427783969503006,0.016456670381701802,0.19184389272185565,0.011510633563311338,0.11745390115843843,0.0070472340695063055,0.12174938614721881,0.007304963168833128,0.24465244471632694,0.014679146682979616,0.18584188671630536,0.039653965396539655,0.75,lower_risk_zip_policy
profile_0629,healthy,age_40_50,average,micropolitan,single_home,far,good_summer,0.17642696080691336,0.045871009809797476,0.1779296342637859,0.016013667083740732,0.15860477742000897,0.0317209554840018,0.0986908228373556,0.008882174055362003,0.26309977465683054,0.015785986479409833,0.2811395408053159,0.016868372448318954,0.24912981187862668,0.0149477887127176,0.09926716494500679,0.005956029896700407,0.10446988826533607,0.006268193295920164,0.2102675836058911,0.012616055016353465,0.1749302322823224,0.033499595798995585,0.75,lower_risk_zip_policy
profile_0630,healthy,age_40_50,average,micropolitan,single_home,far,bad_winter,0.23758244380244745,0.06177143538863634,0.2380453155694297,0.021424078401248672,0.22507274782720635,0.04501454956544127,0.134359930411325,0.01209239373701925,0.37447427624537566,0.022468456574722538,0.39701920765114984,0.02382115245906899,0.2932091480464969,0.017592548882789813,0.14246066345190808,0.008547639807114484,0.14890288281875136,0.008934172969125081,0.33921081277003434,0.02035264876620206,0.2420190765513685,0.0918482216067134,0.75,lower_risk_zip_policy
profile_0631,healthy,age_40_50,average,micropolitan,apartment,near,good_summer,0.1466986010174174,0.03814163626452853,0.1631914769923278,0.014687232929309502,0.146603616096487,0.029320723219297403,0.10905681733420429,0.009815113560078385,0.05598656469578962,0.0033591938817473773,0.08914201223269236,0.0053485207339615416,0.08313208136923185,0.004987924882153911,0.08619387062661812,0.005171632237597088,0.12540723730568626,0.007524434238341175,0.051207314996319246,0.0030724388997791546,0.12142885084679407,0.012201220122012201,0.75,lower_risk_zip_policy
profile_0632,healthy,age_40_50,average,micropolitan,apartment,near,bad_winter,0.20785408401295152,0.0540420618433674,0.2233071582979716,0.020097644246817443,0.2130715865036844,0.042614317300736886,0.1447259249081737,0.013025333241735633,0.1673610662843369,0.010041663977060213,0.2050216790785263,0.012301300744711578,0.12721141753710521,0.007632685052226313,0.1293873691335194,0.007763242148011163,0.16984023185910158,0.010190413911546094,0.18015054416046253,0.01080903264962775,0.1885176951158405,0.041904190419041906,0.75,lower_risk_zip_policy
profile_0633,healthy,age_40_50,average,micropolitan,apartment,medium,good_summer,0.1934145949723394,0.050287794692808245,0.2071740832148357,0.018645667489335212,0.18722293134533027,0.037444586269066056,0.13659086528604106,0.012293177875743695,0.1763391390850459,0.010580348345102754,0.2118833801888089,0.012713002811328533,0.18449733669387625,0.011069840201632574,0.11120063292008778,0.006672037975205267,0.15256073397721526,0.009153644038632915,0.14576568305002668,0.008745940983001601,0.17760604068185684,0.03470347034703471,0.75,lower_risk_zip_policy
profile_0634,healthy,age_40_50,average,micropolitan,apartment,medium,bad_winter,0.2545700779678735,0.06618822027164711,0.26728976452047953,0.024056078806843156,0.2536909017525259,0.05073818035050518,0.17225997286001046,0.015503397557400942,0.2877136406735932,0.01726281844041559,0.3277630470346461,0.019665782822078766,0.22857667286174646,0.013714600371704787,0.15439413142698905,0.009263647885619342,0.19699372853063057,0.011819623711837835,0.27470891221416993,0.016482534732850194,0.24469488495090289,0.09450945094509451,0.75,lower_risk_zip_policy
profile_0635,healthy,age_40_50,average,micropolitan,apartment,far,good_summer,0.24013058892726122,0.06243395312108792,0.2511566894373453,0.02260410204936108,0.22784224659417174,0.04556844931883435,0.16412491323787778,0.014771242191409,0.29669171347430434,0.01780150280845826,0.3346247481449287,0.02007748488869572,0.2858625920185175,0.017151755521111048,0.13620739521355743,0.008172443712813445,0.17971423064874784,0.010782853838924869,0.24032405110373056,0.014419443066223833,0.23378323051691952,0.08398636079496516,0.75,lower_risk_zip_policy
profile_0636,healthy,age_40_50,average,micropolitan,apartment,far,bad_winter,0.30128607192279533,0.0783343786999268,0.31127237074298914,0.028014513366869023,0.2943102170013691,0.058862043400273824,0.19979402081184722,0.01798146187306625,0.4080662150628494,0.024483972903770964,0.45050441499076266,0.02703026489944576,0.32994192818639084,0.01979651569118345,0.1794008937204587,0.01076405362322752,0.22414722520215954,0.013448833512129572,0.36926728026787387,0.022156036816072432,0.30087207478596556,0.1784178417841784,0.75,lower_risk_zip_policy
profile_0637,healthy,age_40_50,average,metropolitan,single_home,near,good_summer,0.11204321341104413,0.029131235486871476,0.12195177179877431,0.010975659461889688,0.10831260569125466,0.021662521138250932,0.058163635911574876,0.005234727232041739,0.029486257406449494,0.0017691754443869695,0.04991952685030877,0.0029951716110185257,0.0649590217210762,0.0038975413032645723,0.06895509650129573,0.004137305790077744,0.07022805289118288,0.004213683173470972,0.029165905497903863,0.0017499543298742316,0.08576697497114687,0.00395039503950395,0.75,lower_risk_zip_policy
profile_0638,healthy,age_40_50,average,metropolitan,single_home,near,bad_winter,0.17319869640657823,0.04503166106571034,0.1820674531044181,0.01638607077939763,0.17478057609845027,0.034956115219690054,0.09383274348554614,0.008444946913699153,0.1408607589949946,0.008451645539699675,0.1657991936961427,0.009947951621768562,0.10903835788894642,0.006542301473336785,0.112148595008197,0.00672891570049182,0.11466104744459818,0.006879662846675891,0.15810913466204715,0.009486548079722828,0.15285581924019276,0.022852285228522853,0.75,lower_risk_zip_policy
profile_0639,healthy,age_40_50,average,metropolitan,single_home,medium,good_summer,0.15875920736596594,0.041277393915151145,0.1659343780212839,0.014934094021915551,0.14893192094009614,0.029786384188019228,0.08569768386341163,0.0077127915477070465,0.14983883179570576,0.008990329907742345,0.1726608948064253,0.010359653688385517,0.16632427704571745,0.009979456622743047,0.09396185879476537,0.005637711527685922,0.09738154956271544,0.005842892973762926,0.12372427355160776,0.007423456413096465,0.14194416480620917,0.0166016601660166,0.75,lower_risk_zip_policy
profile_0640,healthy,age_40_50,average,metropolitan,single_home,medium,bad_winter,0.21991469036150002,0.057177819493990006,0.2260500593269277,0.02034450533942349,0.2153998913472935,0.0430799782694587,0.1213667914373829,0.01092301122936446,0.261213333384253,0.01567280000305518,0.2885405616522625,0.017312433699135748,0.2104036132135908,0.012624216792815448,0.13715535730166664,0.008229321438099998,0.14181454411612718,0.008508872646967631,0.25266750271575106,0.015160050162945063,0.20903300907525568,0.05769343076789756,0.75,lower_risk_zip_policy
profile_0641,healthy,age_40_50,average,metropolitan,single_home,far,good_summer,0.20547520132088776,0.05342355234343082,0.20991698424379182,0.018892528581941265,0.18955123618893938,0.03791024723778788,0.11323173181524838,0.010190855863372355,0.2701914061849642,0.01621148437109785,0.2954022627625451,0.017724135765752706,0.2676895323703618,0.01606137194222171,0.11896862108823503,0.007138117265294101,0.12453504623424444,0.007472102774054666,0.2182826416053152,0.01309695849631891,0.19812135464127228,0.046704670467046704,0.75,lower_risk_zip_policy
profile_0642,healthy,age_40_50,average,metropolitan,single_home,far,bad_winter,0.2666306843164217,0.06932397792226963,0.2700326655494356,0.024302939899449205,0.256019206596135,0.051203841319227,0.14890083938921966,0.01340107554502977,0.3815659077735093,0.022893954466410557,0.41128192960837906,0.02467691577650274,0.31176886853823205,0.01870613211229392,0.16216211959513321,0.009729727175707992,0.16896804078765976,0.010138082447259585,0.34722587076945843,0.020833552246167505,0.26521019891031794,0.1187118711871187,0.75,lower_risk_zip_policy
profile_0643,healthy,age_40_50,average,metropolitan,apartment,near,good_summer,0.17574684153139217,0.04569417879816196,0.1951788269723337,0.017566094427510035,0.17755007486541743,0.03551001497308349,0.12359772631209708,0.011123795368088737,0.06307819622392327,0.003784691773435396,0.10340473418992156,0.006204284051395293,0.101691801860967,0.00610150811165802,0.10589532676984635,0.006353719606190781,0.14547239527459463,0.008728343716475677,0.059222372995743344,0.0035533423797446005,0.144619973205744,0.017251725172517253,0.75,lower_risk_zip_policy
profile_0644,healthy,age_40_50,average,metropolitan,apartment,near,bad_winter,0.23690232452692608,0.06159460437700078,0.2552945082779775,0.022976505745017976,0.24401804527261306,0.04880360905452261,0.15926683388606835,0.014334015049746152,0.17445269781246836,0.0104671618687481,0.2192844010357555,0.01315706406214533,0.14577113802884037,0.008746268281730422,0.14908882527674763,0.008945329516604858,0.18990538982800995,0.011394323389680596,0.18816560215988662,0.011289936129593196,0.21170881747479006,0.06285628562856285,0.75,lower_risk_zip_policy
profile_0645,healthy,age_40_50,average,metropolitan,apartment,medium,good_summer,0.2224628354863138,0.057840337226441586,0.23916143319484331,0.021524528987535898,0.2181693901142589,0.043633878022851784,0.15113177426393384,0.013601859683754046,0.18343077061317953,0.01100584623679077,0.22614610214604136,0.013568766128762481,0.2030570571856114,0.012183423431136684,0.130902089063316,0.00785412534379896,0.1726258919461272,0.010357553516767632,0.15378074104945078,0.009226844462967046,0.20079716304080686,0.04785478547854786,0.75,lower_risk_zip_policy
profile_0646,healthy,age_40_50,average,metropolitan,apartment,medium,bad_winter,0.2836183184818479,0.07374076280528045,0.2992771145004871,0.02693494030504384,0.2846373605214563,0.056927472104291256,0.1868008818379051,0.01681207936541146,0.2948052722017268,0.017688316332103608,0.3420257689918753,0.020521546139512518,0.24713639335348161,0.014828183601208897,0.1740955875702173,0.010445735254213037,0.21705888649953894,0.013023533189972337,0.282723970213594,0.01696343821281564,0.26788600730985307,0.12126212621262127,0.75,lower_risk_zip_policy
profile_0647,healthy,age_40_50,average,metropolitan,apartment,far,good_summer,0.2691788294412356,0.06998649565472126,0.2831440394173512,0.025482963547561608,0.25878870536310217,0.05175774107262043,0.1786658222157706,0.016079923999419352,0.303783345002438,0.018227000700146278,0.34888747010215787,0.020933248206129473,0.30442231251025265,0.01826533875061516,0.15590885135678256,0.009354531081406953,0.1997793886176562,0.011986763317059373,0.24833910910315465,0.014900346546189278,0.2569743528758691,0.10806080608060806,0.75,lower_risk_zip_policy
profile_0648,healthy,age_40_50,average,metropolitan,apartment,far,bad_winter,0.3303343124367697,0.08588692123356012,0.34325972072299504,0.030893374865069552,0.32525667577029777,0.06505133515405956,0.21433492978974186,0.019290143681076767,0.41515784659098304,0.024909470795458983,0.4647671369479951,0.027886028216879705,0.348501648678126,0.02091009892068756,0.19910234986368386,0.01194614099182103,0.2442123831710715,0.014652742990264289,0.37728233826729796,0.022636940296037876,0.32406319714491544,0.22122212221222123,0.75,lower_risk_zip_policy
