analysis_type,scenario_id,profiling_zip,patient_zip_for_assignment_routing,assignment_zip_routing_applied,scenario_source_mode,distance_from_configured_office_miles,health_status,age_group,house_price_zip,area_type,housing_type,distance_to_clinic,driving_condition,metric_key,metric_display_name,metric_direction,metric_weight,display_mean,display_sd,display_q10,display_q50,display_q90,best_display_mean,worst_display_mean,metric_need_mean,risk_score_rho_raw,risk_percentile_u,threshold_percentile,risk_threshold_classification,public_data_only,expert_configured,semi_synthetic,simulation_based,outcome_validated,points_from_best,points_from_worst,distance_from_best_label,distance_from_worst_label,relative_to_anchor_language
reno_geographic_sensitivity,reno_geography_89509,89509,,False,offline_demo_fallback_configured_market_profile,2.325,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,DTC,Discharge to Community–Post Acute Care (DTC-PAC),higher_is_better,0.09,75.91097528498419,1.1540771166954287,74.43196594932397,75.91097528498419,77.38998462064441,78.20719647496098,69.79280352503902,0.272892079516929,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.296221189976791,6.11817175994517,points_below_best,points_above_worst,75.91% is 2.30 points below best and 6.12 points above worst.
reno_geographic_sensitivity,reno_geography_89509,89509,,False,offline_demo_fallback_configured_market_profile,2.325,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,DFS,Discharge Function Score (DFS/DC Function),higher_is_better,0.2,77.30816511153135,1.1680627923212488,75.81123241137766,77.30816511153135,78.80509781168504,79.61656533329264,71.58343466670735,0.28735997428292037,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.308400221761289,5.724730444824004,points_below_best,points_above_worst,77.31% is 2.31 points below best and 5.72 points above worst.
reno_geographic_sensitivity,reno_geography_89509,89509,,False,offline_demo_fallback_configured_market_profile,2.325,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Oral_Meds,Improvement in Management of Oral Medications,higher_is_better,0.09,89.12346804074947,1.4090630996740727,87.31768101941104,89.12346804074947,90.9292550620879,91.91507202821043,84.28492797178956,0.3658651746046374,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.7916039874609595,4.838540068959915,points_below_best,points_above_worst,89.12% is 2.79 points below best and 4.84 points above worst.
reno_geographic_sensitivity,reno_geography_89509,89509,,False,offline_demo_fallback_configured_market_profile,2.325,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Dyspnea,Improvement in Dyspnea,higher_is_better,0.06,93.15616215782487,1.326915958075006,91.45565093440773,93.15616215782488,94.85667338124202,94.94666692718015,88.45333307281986,0.2757450655571872,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.7905047693552802,4.702829085005007,points_below_best,points_above_worst,93.16% is 1.79 points below best and 4.70 points above worst.
reno_geographic_sensitivity,reno_geography_89509,89509,,False,offline_demo_fallback_configured_market_profile,2.325,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Recommend,Willingness to Recommend,higher_is_better,0.06,81.18847911727802,1.2743404794277855,79.55534608083049,81.18847911727802,82.82161215372557,82.17282906153739,77.82717093846263,0.22651343395667084,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,0.984349944259364,3.361308178815392,points_below_best,points_above_worst,81.19% is 0.98 points below best and 3.36 points above worst.
reno_geographic_sensitivity,reno_geography_89509,89509,,False,offline_demo_fallback_configured_market_profile,2.325,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Agency_Rating,Overall / Agency Rating,higher_is_better,0.06,87.42051951491126,1.349080325324484,85.69160351194625,87.42051951491126,89.14943551787627,88.65301358499646,84.14698641500355,0.27352122470383067,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.2324940700851954,3.2735330999077092,points_below_best,points_above_worst,87.42% is 1.23 points below best and 3.27 points above worst.
reno_geographic_sensitivity,reno_geography_89509,89509,,False,offline_demo_fallback_configured_market_profile,2.325,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Care_Issues,Specific Care Issues,higher_is_better,0.06,86.15837781337844,1.4511012729301234,84.29871670529107,86.15837781337844,88.0180389214658,87.80551847593341,83.19448152406659,0.35721697304726957,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.6471406625549747,2.9638962893118475,points_below_best,points_above_worst,86.16% is 1.65 points below best and 2.96 points above worst.
reno_geographic_sensitivity,reno_geography_89509,89509,,False,offline_demo_fallback_configured_market_profile,2.325,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Communications,Communications Between Providers and Patients,higher_is_better,0.06,88.66600155731504,1.373765382497385,86.90545038068453,88.66600155731504,90.42655273394554,89.99100274912888,86.00899725087112,0.33274720298441685,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.3250011918138398,2.6570043064439233,points_below_best,points_above_worst,88.67% is 1.33 points below best and 2.66 points above worst.
reno_geographic_sensitivity,reno_geography_89509,89509,,False,offline_demo_fallback_configured_market_profile,2.325,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,Care_of_Patients,Care of Patients,higher_is_better,0.06,91.05285514922474,1.3706418311154067,89.29630696475786,91.05285514922474,92.8094033336916,92.21028390675734,88.18971609324268,0.2878769395810315,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,1.1574287575325997,2.86313905598206,points_below_best,points_above_worst,91.05% is 1.16 points below best and 2.86 points above worst.
reno_geographic_sensitivity,reno_geography_89523,89523,,False,offline_demo_fallback_configured_market_profile,4.996,moderate,age_70_80,high,metropolitan,single_home,near,good_summer,DTC,Discharge to Community–Post Acute Care (DTC-PAC),higher_is_better,0.09,75.91097528498419,1.1540771166954287,74.43196594932397,75.91097528498419,77.38998462064441,78.20719647496098,69.79280352503902,0.272892079516929,0.2951633561298519,0.16751675167518543,0.75,at_or_below_pilot_threshold,True,True,True,True,False,2.296221189976791,6.11817175994517,points_below_best,points_above_worst,75.91% is 2.30 points below best and 6.12 points above worst.
