scenario,threshold_percentile,simulation_objective,tps_proxy,simulated_outcome_utility,zip_fallback_rate,zip_continuity_rate,workload_gini,unassigned_rate,travel_proxy,scenario_best_objective,scenario_threshold_regret,selection_simulation_objective,selection_tps_proxy,selection_simulated_outcome_utility,selection_zip_fallback_rate,selection_zip_continuity_rate,selection_workload_gini,selection_unassigned_rate,selection_travel_proxy,selection_scenario_best_objective,selection_scenario_threshold_regret,held_out_simulation_objective,held_out_scenario_best_objective,held_out_scenario_threshold_regret,threshold_evaluation_role
A,0.75,0.5889161337908028,62.77998290010546,0.6271939115685805,0.0,0.9666666666666667,0.5194444444444446,0.0,17.5,0.5889161337908028,0.0,0.5889161337908028,62.77998290010546,0.6271939115685805,0.0,0.9666666666666667,0.5194444444444446,0.0,17.5,0.5889161337908028,0.0,,,,fixed_threshold_only_no_optimization
